"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-11-01",,,"73","92",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-11-02",,,"72","89","55"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-11-03",,,"73","89","58"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-11-04",,,"72","89","58"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-11-05",,,"73","86",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-11-06",,,"76","88","65"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-11-07",,,"76","88","67"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-11-08",,,"75","91",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-11-09",,,"74","91","61"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-11-10",,,"75","92",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-11-11",,,"76","93","61"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-11-12",,,"76","93",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-11-13",,,"72","87","56"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-11-14",,,"73",,"60"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-11-15",,,"71","85",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-11-16",,,"75","92","62"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-11-17",,,"74","91","60"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-11-18",,,"74","93","59"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-11-19",,,"76",,
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-11-20",,,"74",,"60"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-11-21",,,"72","81",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-11-22",,,"69","84","58"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-11-23",,,"72","84",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-11-24",,,"75","89","57"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-11-25",,,"71","87","57"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-11-26",,,"68","82","54"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-11-27",,,"68","83","55"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-11-28",,,"69",,"55"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-11-29",,,"67","81","60"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-11-30",,,"68","81","57"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-12-01",,,"71","81","58"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-12-02",,,"68","79",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-12-03",,,"68","85",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-12-04",,,"68","83","55"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-12-05",,,"70","82","57"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-12-06",,,"70","84",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-12-07",,,"70","86","59"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-12-08",,,"72","81","59"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-12-09",,,"71","78","66"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-12-10",,,"67","74",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-12-11",,,"69","77","64"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-12-12",,,"66","77",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-12-13",,,"65","80","51"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-12-14",,,"70",,"54"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-12-15",,,"70",,
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-12-16",,,"66","75",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-12-17",,,"66","77","53"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-12-18",,,"66","79",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-12-19",,,"65","77","54"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-12-20",,,"65","77",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-12-21",,,"61","75",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-12-22",,,"63","75","49"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-12-23",,,"63","76","53"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-12-24",,,"64","78","50"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-12-25",,,"63","79","50"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-12-26",,,"64",,"57"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-12-27",,,"66","80","54"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-12-28",,,"69",,"56"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-12-29",,,"62","69",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-12-30",,,"62","73",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1984-12-31",,,"61","72","50"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-01-01",,,"60","73","49"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-01-02",,,"65","80","54"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-01-03",,,"72","82","62"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-01-04",,,"69","78",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-01-05",,,"65","75","57"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-01-06",,,"62","69",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-01-07",,,"60","71",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-01-08",,,"62","72","54"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-01-09",,,"61","72","53"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-01-10",,,"62","72",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-01-11",,,"62","72","52"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-01-12",,,"64","74","54"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-01-13",,,"62","75","54"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-01-14",,,"65","74","55"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-01-15",,,"67","77",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-01-16",,,"67","80",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-01-17",,,"69","83","56"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-01-19",,,"66","81",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-01-20",,,"65","80","52"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-01-21",,,"67",,"54"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-01-22",,,"70","85","57"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-01-23",,,"70","84",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-01-24",,,"67","80",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-01-25",,,"68","80",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-01-26",,,"64","78",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-01-27",,,"67",,"57"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-01-28",,,"67","76","57"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-01-29",,,"66","80",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-01-30",,,"68","82","55"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-01-31",,,"69","84","55"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-02-01",,,"71","88","59"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-02-02",,,"72",,"62"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-02-03",,,"72","90",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-02-04",,,"65",,"55"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-02-05",,,"63","76",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-02-06",,,"67","77","54"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-02-07",,,"65","71",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-02-08",,,"62","74",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-02-09",,,"62","73","51"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-02-10",,,"64","76",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-02-11",,,"62","77",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-02-12",,,"61",,
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-02-13",,,"63","75","50"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-02-14",,,"61","75",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-02-15",,,"58","76","44"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-02-16",,,"64","80","45"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-02-17",,,"67","72",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-02-18",,,"67","72",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-02-19",,,"64","75",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-02-20",,,"61","78","45"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-02-21",,,"60","77","47"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-02-22",,,"62","79","48"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-02-23",,,"62",,"46"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-02-24",,,"62","72",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-02-25",,,"61","77",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-02-26",,,"65","83","48"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-02-27",,,"66","77","53"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-02-28",,,"63","72","55"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-03-01",,,"63","72",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-03-02",,,"64","75",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-03-03",,,"67","79","54"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-03-04",,,"65","74",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-03-05",,,"62","74","52"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-03-06",,,"64",,
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-03-07",,,"68","86","55"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-03-08",,,"68","79",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-03-09",,,"66",,"56"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-03-10",,,"65","76","55"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-03-11",,,"63","76",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-03-12",,,"63","78","48"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-03-13",,,"69","88","51"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-03-14",,,"70","88","53"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-03-15",,,"70","89","53"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-03-16",,,"73","93","60"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-03-17",,,"74","92","59"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-03-18",,,"76","96","59"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-03-19",,,"78","100","59"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-03-20",,,"81","103",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-03-21",,,"80","97","65"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-03-22",,,"81","101","67"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-03-23",,,"78","92","66"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-03-24",,,"83","102",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-03-25",,,"79","88",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-03-26",,,"74","84","66"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-03-27",,,"71","82","62"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-03-28",,,"72","84","60"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-03-29",,,"75",,"57"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-03-30",,,"74","85",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-03-31",,,"70","79","59"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-04-01",,,"71","85","61"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-04-02",,,"77","94","58"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-04-03",,,"79","97",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-04-04",,,"79","97",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-04-05",,,"78","89","65"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-04-06",,,"75","86",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-04-07",,,"78","85",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-04-08",,,"75","83",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-04-09",,,"72","86",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-04-10",,,"72","81","62"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-04-11",,,"74","85",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-04-12",,,"71","85",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-04-13",,,"73","88","56"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-04-14",,,"71","86","54"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-04-15",,,"71","90","54"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-04-16",,,"70","88","52"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-04-17",,,"74","88","58"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-04-18",,,"74","89",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-04-19",,,"74","88","62"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-04-20",,,"78","98","61"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-04-21",,,"85","101","69"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-04-22",,,"85","102","71"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-04-23",,,"85","103","68"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-04-24",,,"86","99","71"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-04-25",,,"78","90",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-04-26",,,"74","86",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-04-27",,,"77","89",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-04-28",,,"81","96",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-04-29",,,"82","93",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-04-30",,,"80","93","66"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-05-01",,,"76",,"63"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-05-02",,,"75","90","62"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-05-03",,,"79","96","64"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-05-04",,,"85","103","72"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-05-05",,,"86","101",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-05-06",,,"80","94",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-05-07",,,"85","96","74"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-05-08",,,"84","97",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-05-09",,,"83","97",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-05-10",,,"84",,"69"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-05-11",,,"82","97","73"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-05-12",,,"85","100","71"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-05-13",,,"83","99",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-05-14",,,"81","94","69"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-05-15",,,"82","92",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-05-16",,,"87","101","71"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-05-17",,,"87","98","76"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-05-18",,,"87","100","72"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-05-19",,,"85","98","72"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-05-20",,,"81","96",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-05-21",,,"87","101","70"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-05-22",,,"88","103",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-05-23",,,"89","104","75"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-05-24",,,"88","109",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-05-25",,,"90","106","73"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-05-26",,,"90","108","72"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-05-27",,,"90","110",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-05-28",,,"90","107","77"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-05-29",,,"85","110",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-05-30",,,"88",,"72"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-05-31",,,"88","103",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-06-01",,,"87","102",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-06-02",,,"87","106",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-06-03",,,"88","101","73"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-06-04",,,"87","99","74"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-06-05",,,"86","103","73"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-06-06",,,"91","110",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-06-07",,,"91","112","75"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-06-08",,,"92",,"77"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-06-09",,,"89","103","76"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-06-10",,,"86","97",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-06-11",,,"85","100","76"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-06-12",,,"85","97",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-06-13",,,"87","101","71"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-06-14",,,"90","106","74"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-06-15",,,"88","105","75"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-06-16",,,"88","103","75"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-06-17",,,"87","104",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-06-18",,,"89",,"76"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-06-19",,,"87","98","74"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-06-20",,,"88","101",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-06-21",,,"89","101","73"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-06-22",,,"88","103","78"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-06-23",,,"89","100","78"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-06-24",,,"92","108",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-06-25",,,"90","110","76"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-06-26",,,"91","108","79"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-06-27",,,"89","104","78"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-06-28",,,"90","103",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-06-29",,,"91","105","79"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-06-30",,,"89","104","75"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-07-01","0.04",,"87",,"77"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-07-02","0.00",,"89","102","76"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-07-03",,,"92","102","76"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-07-04","0.00",,"92","105","81"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-07-05",,,"90","106",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-07-06",,,"90","105","76"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-07-07",,,"91","103","78"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-07-08",,,"89","104",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-07-09",,,"94","109","78"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-07-10",,,"94","113","82"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-07-11",,,"92","112","80"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-07-12",,,"93","109","80"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-07-13",,,"93",,"82"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-07-14",,,"92","101","83"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-07-15",,,"94","107","82"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-07-16",,,"95","108","83"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-07-17",,,"96","109","87"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-07-18",,,"97","111","88"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-07-19",,,"96","108",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","1985-07-20",,,"97","110","88"
